plateid, locationid, ra, dec, apgver, vdone, vplan, SN, history
5647, 4203, 216.375, -5.660639, 210, 3, 3, 0, 56049,56054,56083,
5660, 4105, 250.51667, 36.507222, 111, 3, 3, 0, 55964,55991,56022,
5661, 4105, 250.51667, 36.507222, 211, 4, 3, 0, 55968,55998,56025,56027,
5662, 4200, 247.38117, -13.056528, 111, 3, 3, 0, 56077,56087,56347,
5663, 4200, 247.38117, -13.056528, 211, 4, 3, 0, 56081,56111,56349,56352,
5664, 4200, 247.38117, -13.056528, 321, 3, 3, 0, 56083,56439,56751,
5665, 4200, 247.38117, -13.056528, 421, 3, 3, 0, 56086,56106,56402,
5666, 4201, 229.225, 1.065, 111, 5, 3, 0, 55966,56024,56050,56078,56082,
5667, 4201, 229.225, 1.065, 211, 3, 3, 0, 55967,56051,56080,
5668, 4204, 251.94167, 47.5425, 111, 3, 3, 0, 55992,56023,56029,
5669, 4204, 251.94167, 47.5425, 211, 3, 3, 0, 56024,56051,56350,
5670, 4202, 259.0, 43.162778, 111, 5, 3, 0, 55992,55999,56019,56022,56023,
5671, 4202, 259.0, 43.162778, 211, 4, 3, 0, 55998,56025,56048,56049,
5672, 4436, 217.98825, 8.799444, 100, 3, 3, 0, 56439,56461,56468,
5673, 4437, 225.40579, 21.847222, 100, 5, 3, 0, 56701,56705,56727,56733,56780,
5674, 4438, 226.58288, 36.683056, 100, 3, 3, 0, 56702,56706,56733,
5675, 4439, 217.99279, 50.209083, 100, 4, 3, 0, 56459,56463,56698,56700,
5676, 4440, 195.55562, 57.066833, 100, 3, 3, 0, 56438,56674,56678,
5677, 4441, 171.02042, 52.29275, 100, 3, 3, 0, 55966,56051,56405,
5678, 4442, 159.88313, 39.554472, 100, 3, 3, 0, 56049,56053,56405,
5679, 4443, 159.52158, 24.686639, 100, 3, 3, 0, 56404,56410,56642,
5680, 4448, 162.96071, 16.609333, 100, 3, 3, 0, 55967,55989,55990,
5681, 4295, 124.11475, -13.430417, 100, 3, 3, 0, 56261,56267,56316,
5682, 4444, 165.87738, 11.092889, 100, 3, 3, 0, 55964,56050,56054,
5683, 4226, 180.64017, 16.596639, 100, 3, 3, 0, 55968,56022,56379,
5685, 4239, 166.57146, -5.895444, 100, 5, 3, 0, 55965,56407,56643,56644,56653,
5686, 4228, 166.34137, -11.520167, 100, 3, 3, 0, 55968,56403,56409,
5687, 4445, 177.08296, 1.226389, 100, 3, 3, 0, 56697,56735,56762,
5688, 4218, 186.38217, 14.223167, 100, 3, 3, 0, 55967,56027,56051,
5689, 4235, 183.45171, 5.347028, 100, 4, 3, 0, 55966,56734,56759,56786,
5690, 4449, 179.9125, -17.140833, 100, 3, 3, 0, 56673,56704,56726,
5691, 4446, 191.39204, -2.838306, 100, 3, 3, 0, 56676,56699,56704,
5692, 4447, 206.01071, 0.077833, 100, 4, 3, 0, 56729,56738,56757,56763,
5749, 4450, 141.813, 27.598083, 100, 3, 3, 0, 56048,56052,56351,
5750, 4229, 177.78104, -11.528139, 100, 3, 3, 0, 56675,56702,56709,
5751, 4434, 202.55546, 37.242361, 100, 3, 3, 0, 56049,56409,56756,
5752, 4233, 208.50929, 43.254778, 100, 3, 3, 0, 55999,56018,56345,
5753, 4219, 198.11633, 14.234944, 100, 3, 3, 0, 56702,56708,56733,
5754, 4220, 224.51483, 31.300611, 100, 3, 3, 0, 56756,56760,56785,
5755, 4231, 224.48379, 37.300556, 100, 4, 3, 0, 56085,56738,56749,56754,
5756, 4232, 231.71467, 37.326611, 100, 3, 3, 0, 56735,56740,56762,
5757, 4234, 232.42117, 43.329417, 100, 3, 3, 0, 56709,56717,56735,
5758, 4209, 243.62813, 51.553778, 100, 3, 3, 0, 56085,56438,56467,
5759, 4452, 240.575, 28.09, 100, 6, 3, 0, 56085,56698,56747,56753,56758,56765,
5760, 4453, 259.33333, 48.442222, 100, 4, 3, 0, 56734,56739,56762,56768,
5761, 4454, 258.14167, 59.445278, 100, 5, 3, 0, 56735,56750,56764,56768,56773,
5762, 4455, 260.25417, 54.4425, 100, 3, 3, 0, 56751,56755,56777,
5763, 4208, 242.82017, 23.569806, 100, 5, 3, 0, 56713,56715,56716,56723,56729,
5814, 4353, 265.1938, -30.6378, 100, 3, 1, 0, 56385,56386,56389,
5815, 4352, 264.4736, -27.8803, 100, 3, 1, 0, 56396,56433,56434,
5816, 4351, 268.3752, -29.9639, 100, 2, 1, 0, 56388,56415,
5817, 4332, 270.953, -30.0917, 110, 3, 1, 0, 56021,56109,56167,
5818, 4332, 270.953, -30.0917, 210, 2, 1, 0, 56169,56170,
5820, 4354, 267.5765, -27.224, 100, 2, 1, 0, 56398,56409,
5821, 4390, 264.2507, -25.3902, 100, 2, 1, 0, 56030,56033,
5822, 4388, 271.0113, -28.9767, 100, 1, 1, 0, 56444,
5823, 4364, 266.5312, -24.9072, 100, 2, 1, 0, 56401,56408,
5824, 4363, 270.3653, -26.9349, 100, 2, 1, 0, 56760,56769,
5825, 4365, 267.7479, -23.0568, 200, 2, 1, 0, 56402,56403,
5826, 4366, 271.5438, -25.0539, 200, 4, 1, 0, 56534,56536,56771,56795,
5827, 4362, 264.3777, -21.1659, 100, 1, 1, 0, 56022,
5828, 4356, 272.9656, -18.5393, 100, 1, 1, 0, 56757,
5829, 4370, 272.1424, -15.8227, 100, 3, 1, 0, 56035,56036,56037,
5830, 4369, 275.8164, -17.7274, 100, 2, 1, 0, 56038,56039,
5831, 4357, 274.9563, -15.0224, 100, 1, 1, 0, 56085,
5832, 4358, 276.8821, -11.4886, 100, 2, 1, 0, 56047,56048,
5833, 4456, 276.032, -8.7871, 100, 2, 1, 0, 56040,56041,
5834, 4457, 279.6302, -10.6372, 100, 3, 1, 0, 56044,56045,56046,
5835, 4201, 229.225, 1.065, 321, 3, 3, 0, 56053,56086,56106,
5836, 4201, 229.225, 1.065, 421, 4, 3, 0, 56054,56109,56345,56346,
5837, 4202, 259.0, 43.162778, 321, 3, 3, 0, 56027,56052,56351,
5838, 4202, 259.0, 43.162778, 421, 3, 3, 0, 56054,56084,56362,
5844, 4403, 294.125, 46.0046, 100, 1, 1, 0, 56027,
5845, 4404, 287.4, 42.884, 100, 2, 1, 0, 56025,56051,
5906, 4207, 229.2723, -1.1284, 100, 3, 3, 0, 56080,56435,56467,
5907, 4204, 251.94167, 47.5425, 321, 3, 3, 0, 56052,56082,56109,
5908, 4204, 251.94167, 47.5425, 421, 3, 3, 0, 56053,56083,56088,
5909, 4330, 266.20742, -28.912422, 110, 1, 1, 0, 56086,
5910, 4330, 266.20742, -28.912422, 210, 3, 1, 0, 56380,56393,56410,
5911, 4330, 266.20742, -28.912422, 310, 2, 1, 0, 56394,56400,
5912, 4329, 271.4073, -31.4488, 110, 2, 1, 0, 56080,56087,
5913, 4329, 271.4073, -31.4488, 210, 3, 1, 0, 56106,56107,56164,
5914, 4329, 271.4073, -31.4488, 310, 2, 1, 0, 56171,56383,
5915, 4368, 259.745, -27.5034, 100, 1, 1, 0, 56406,
5916, 4385, 264.1963, -29.3833, 100, 2, 1, 0, 56471,56756,
5917, 4384, 265.8821, -27.0109, 100, 1, 1, 0, 56085,
5918, 4386, 268.5937, -28.4533, 100, 2, 1, 0, 56395,56443,
5919, 4367, 262.2492, -24.2218, 100, 1, 1, 0, 56084,
5920, 4378, 271.1264, -17.5687, 100, 2, 1, 0, 56763,56764,
5921, 4374, 274.8257, -19.492, 100, 2, 1, 0, 56762,56781,
5922, 4379, 273.1387, -14.071, 100, 1, 1, 0, 56814,
5923, 4375, 276.7899, -15.9591, 100, 1, 1, 0, 56812,
5924, 4281, 276.0798, -6.5533, 100, 3, 3, 0, 56082,56110,56172,
5925, 4279, 281.4587, -9.3146, 100, 3, 3, 0, 56050,56470,56539,
5926, 4350, 279.294, -29.4726, 100, 2, 1, 0, 56812,56813,
5927, 4381, 281.6855, -30.1175, 100, 2, 1, 0, 56811,56817,
5928, 4382, 284.306, -28.5226, 100, 1, 1, 0, 56469,
5929, 4383, 282.769, -28.6843, 100, 1, 1, 0, 56086,
5930, 4283, 270.8474, 2.8819, 100, 3, 3, 0, 56077,56082,56110,
5931, 4282, 292.2882, -8.0092, 100, 3, 3, 0, 56561,56565,56772,
5932, 4468, 281.37, 5.8841, 100, 3, 3, 0, 56049,56053,56466,
5933, 4467, 288.5055, 2.2294, 100, 3, 3, 0, 56768,56773,56802,
5934, 4306, 282.9644, 13.4571, 100, 3, 3, 0, 56769,56773,56806,
5935, 4305, 293.7911, 7.8969, 100, 3, 3, 0, 56805,56809,56813,
5936, 4307, 277.378, 16.07, 100, 3, 3, 0, 56080,56740,56748,
5937, 4304, 299.081, 5.0027, 100, 3, 3, 0, 56468,56564,56568,
5938, 4284, 306.8704, 17.5377, 100, 3, 3, 0, 56569,56573,56808,
5940, 4240, 281.52165, -2.609135, 421, 4, 3, 0, 56774,56780,
6065, 4244, 277.9628, -0.7794, 321, 4, 3, 0, 56821,56823,56830,
6066, 4244, 277.9628, -0.7794, 421, 4, 3, 0, 56794,56812,56828,
6067, 4107, 274.4072, 1.0532, 321, 4, 3, 0, 56824,56834,56836,
6068, 4107, 274.4072, 1.0532, 421, 4, 3, 0, 56791,
6069, 4312, 284.9458, 4.0646, 100, 3, 3, 0, 56768,56772,56794,
6070, 4313, 292.0659, 17.3424, 100, 3, 3, 0, 56466,56470,56540,
6071, 4540, 288.3448, 19.2179, 100, 3, 3, 0, 56570,56574,56808,
6072, 4541, 295.7103, 15.3994, 100, 3, 3, 0, 56567,56571,56805,
6073, 4241, 295.9762, 23.8904, 531, 5, 3, 0, 56791,56796,56806,
6074, 4241, 295.9762, 23.8904, 631, 5, 3, 0, 56788,56795,56802,
6075, 4248, 299.7113, 21.851, 321, 3, 3, 0, 56810,56825,56830,
6076, 4248, 299.7113, 21.851, 421, 3, 3, 0, 56824,56830,56831,
6077, 4285, 284.0381, 29.4025, 100, 3, 3, 0, 56434,56442,56722,
6078, 4314, 300.3014, 30.3291, 100, 3, 3, 0, 56469,56574,56589,
6079, 4542, 296.2797, 32.3808, 100, 3, 3, 0, 56603,
6080, 4543, 304.1534, 28.1595, 100, 3, 3, 0, 56232,56577,56607,
6081, 4297, 311.12, 33.0502, 100, 3, 3, 0, 56604,56611,
6082, 4315, 311.0139, 42.6438, 100, 4, 3, 0, 56231,56439,56440,56449,
6083, 4544, 306.5712, 45.0396, 100, 3, 3, 0, 56230,56469,56566,
6084, 4545, 315.1167, 40.0892, 100, 3, 3, 0, 56229,56572,56578,
6085, 4249, 322.1584, 45.5085, 321, 3, 3, 0, 56230,56261,56479,
6086, 4249, 322.1584, 45.5085, 421, 6, 3, 0, 56263,56485,56486,56589,56599,56603,
6087, 4316, 326.658, 53.4892, 100, 3, 3, 0, 56260,56582,56588,
6088, 4546, 322.005, 56.4698, 100, 3, 3, 0, 56228,56233,56259,
6089, 4547, 330.685, 50.352, 100, 3, 3, 0, 56226,56230,56256,
6090, 4461, 290.675, 44.4662, 100, 2, 1, 0, 56365,56366,
6093, 4464, 292.7708, 42.0901, 100, 2, 1, 0, 56368,56411,
6094, 4465, 289.5625, 40.5389, 100, 2, 1, 0, 56364,56438,
6098, 4400, 291.9042, 48.4365, 200, 3, 1, 0, 56438,56439,56442,
6101, 4230, 322.33333, 12.1728, 321, 3, 3, 0, 56168,56172,56194,
6102, 4230, 322.33333, 12.1728, 421, 3, 3, 0, 56169,56173,56195,
6103, 4572, 100.9001, 10.4, 110, 3, 3, 0, 56204,56230,56237,
6104, 4217, 11.832542, 85.251, 100, 10, 3, 0, 56902,
6208, 4317, 350.87221, 61.07778, 100, 3, 3, 0, 56228,56251,56255,
6209, 4549, 347.74088, 64.81692, 100, 3, 3, 0, 56194,56226,56254,
6210, 4550, 353.33683, 57.28158, 100, 3, 3, 0, 56560,56577,56586,
6211, 4552, 41.41137, 55.32497, 100, 3, 3, 0, 56227,56231,56255,
6212, 4320, 69.36371, 47.12694, 100, 4, 3, 0, 56176,56234,56254,56260,
6213, 4325, 68.18012, 36.21319, 100, 3, 3, 0, 56174,56231,56236,
6216, 4409, 281.91671, 43.45289, 200, 3, 1, 0, 56435,56438,
6218, 4586, 55.9, 32.0, 100, 2, 1, 0, 56168,56172,
6219, 4586, 55.9, 32.0, 200, 2, 1, 0, 56170,56174,
6220, 4586, 55.9, 32.0, 300, 1, 1, 0, 56171,
6221, 4586, 55.9, 32.0, 400, 1, 1, 0, 56235,
6222, 4586, 55.9, 32.0, 500, 1, 1, 0, 56262,
6223, 4586, 55.9, 32.0, 600, 2, 1, 0, 56282,56283,
6224, 4587, 52.6, 31.25, 110, 1, 1, 0, 56561,
6225, 4587, 52.6, 31.25, 210, 1, 1, 0, 56236,
6226, 4587, 52.6, 31.25, 310, 1, 1, 0, 56315,
6227, 4572, 100.90013, 10.4, 210, 3, 3, 0, 56315,56323,56346,
6228, 4243, 6.45067, 62.72569, 321, 3, 3, 0, 56171,56177,56202,
6229, 4243, 6.45067, 62.72569, 421, 3, 3, 0, 56172,56203,56223,
6230, 4250, 7.21588, 58.74317, 321, 3, 3, 0, 56169,56173,56195,
6231, 4250, 7.21588, 58.74317, 421, 3, 3, 0, 56170,56175,56200,
6232, 4120, 4.05675, 70.67103, 721, 3, 3, 0, 56224,56233,56257,
6233, 4120, 4.05675, 70.67103, 821, 3, 3, 0, 56234,56258,56262,
6234, 4256, 7.82354, 54.757, 321, 3, 3, 0, 56206,56225,56233,
6235, 4256, 7.82354, 54.757, 421, 3, 3, 0, 56226,56230,56254,
6236, 4151, 61.11688, 52.42017, 321, 3, 3, 0, 56171,56177,56229,
6237, 4151, 61.11688, 52.42017, 421, 3, 3, 0, 56172,56230,56234,
6238, 4153, 65.78704, 55.32392, 321, 4, 3, 0, 56170,56173,56203,56227,
6239, 4153, 65.78704, 55.32392, 421, 3, 3, 0, 56175,56228,56232,
6240, 4152, 57.03879, 49.35553, 321, 4, 3, 0, 56168,56169,56203,56205,
6241, 4152, 57.03879, 49.35553, 421, 3, 3, 0, 56170,56177,56206,
6242, 4121, 71.16704, 58.02211, 321, 3, 3, 0, 56196,56202,56225,
6243, 4121, 71.16704, 58.02211, 421, 3, 3, 0, 56200,56204,56226,
6244, 4144, 53.44846, 46.16447, 321, 3, 3, 0, 56195,56200,56223,
6245, 4144, 53.44846, 46.16447, 421, 3, 3, 0, 56196,56202,56224,
6246, 4205, 54.15, 79.6, 321, 6, 3, 0, 56263,56282,56318,56535,56536,56539,
6247, 4205, 54.15, 79.6, 421, 4, 3, 0, 56264,56283,56541,56542,
6248, 4102, 325.90667, 42.55142, 721, 3, 3, 0, 56205,56221,56231,
6249, 4102, 325.90667, 42.55142, 821, 3, 3, 0, 56206,56223,56232,
6250, 4119, 5.44675, 66.70278, 721, 3, 3, 0, 56228,56232,56255,
6251, 4119, 5.44675, 66.70278, 821, 3, 3, 0, 56229,56233,56256,
6324, 4555, 73.95667, 49.71925, 100, 3, 3, 0, 56209,56225,56235,
6325, 4556, 65.21054, 44.36844, 100, 3, 3, 0, 56206,56229,56233,
6326, 4328, 101.93729, 19.56097, 100, 3, 3, 0, 56259,56266,56285,
6327, 4327, 87.26887, 11.99861, 100, 3, 3, 0, 56257,56265,56283,
6328, 4580, 110.24162, -5.54522, 100, 4, 3, 0, 56644,56655,56670,56697,
6329, 4582, 112.01267, -8.84789, 100, 4, 3, 0, 56372,56643,56653,56654,
6330, 4583, 104.79796, -12.558, 100, 3, 3, 0, 56267,56288,56592,
6331, 4584, 113.83113, -12.13392, 100, 3, 3, 0, 56261,56652,56656,
6332, 4585, 106.54992, -15.89131, 100, 3, 3, 0, 56290,56596,56642,
6333, 4292, 101.75554, -24.95289, 100, 3, 3, 0, 56228,56232,56264,
6334, 4145, 80.451635, 43.699821, 321, 3, 3, 0, 56204,56229,56233,
6335, 4145, 80.451635, 43.699821, 421, 3, 3, 0, 56205,56231,56236,
6336, 4257, 71.975941, 38.848606, 321, 3, 3, 0, 56202,56206,56228,
6337, 4257, 71.975941, 38.848606, 421, 3, 3, 0, 56204,56227,56231,
6338, 4154, 86.404833, 28.936167, 321, 3, 3, 0, 56236,56254,56263,
6339, 4154, 86.404833, 28.936167, 421, 3, 3, 0, 56237,56255,56264,
6340, 4156, 90.38625, 30.961639, 321, 3, 3, 0, 56266,56351,56377,
6341, 4156, 90.38625, 30.961639, 421, 3, 3, 0, 56642,56650,56669,
6342, 4155, 82.580125, 26.798139, 321, 3, 3, 0, 56235,56239,56262,
6343, 4155, 82.580125, 26.798139, 421, 3, 3, 0, 56254,56259,56282,
6344, 4149, 94.534625, 32.859917, 321, 4, 3, 0, 56260,56267,56288,56314,
6345, 4149, 94.534625, 32.859917, 421, 3, 3, 0, 56290,56315,56323,
6346, 4122, 78.900309, 24.561243, 321, 3, 3, 0, 56201,56208,56227,
6347, 4122, 78.900309, 24.561243, 421, 3, 3, 0, 56203,56226,56230,
6348, 4146, 98.163204, 17.767544, 321, 3, 3, 0, 56239,56258,56265,
6349, 4146, 98.163204, 17.767544, 421, 3, 3, 0, 56259,56266,56313,
6350, 4258, 90.836676, 13.977464, 321, 3, 3, 0, 56202,56208,56228,
6351, 4258, 90.836676, 13.977464, 421, 3, 3, 0, 56203,56226,56230,
6352, 4157, 101.5215, 2.6091389, 321, 3, 3, 0, 56312,56316,56349,
6353, 4157, 101.5215, 2.6091389, 421, 3, 3, 0, 56313,56350,56672,
6354, 4159, 105.09054, 4.42875, 321, 3, 3, 0, 56236,56258,56263,
6355, 4159, 105.09054, 4.42875, 421, 3, 3, 0, 56239,56259,56265,
6356, 4158, 97.962792, 0.7794444, 321, 3, 3, 0, 56236,56256,56262,
6357, 4158, 97.962792, 0.7794444, 421, 3, 3, 0, 56238,56257,56264,
6358, 4123, 94.407167, -1.053222, 321, 3, 3, 0, 56202,56206,56233,
6359, 4123, 94.407167, -1.053222, 421, 3, 3, 0, 56205,56209,56235,
6360, 4398, 291.75, 0.8, 110, 3, 1, 0, 56194,56195,56196,
6361, 4398, 291.75, 0.8, 210, 3, 1, 0, 56201,56202,56203,
6362, 4398, 291.75, 0.8, 310, 1, 1, 0, 56434,
6363, 4205, 54.15, 79.6, 531, 4, 3, 0, 56284,56560,56583,56587,
6364, 4205, 54.15, 79.6, 631, 3, 3, 0, 56285,56561,56584,
6365, 4205, 54.15, 79.6, 741, 3, 3, 0, 56608,56642,56676,
6366, 4205, 54.15, 79.6, 841, 1, 3, 0, 56644,
6367, 4261, 298.3604, 18.7727, 200, 3, 3, 0, 56193,56224,56228,
6531, 4287, 1.98329, 74.62353, 100, 3, 3, 0, 56254,56487,56559,
6532, 4286, 8.32208, 50.76836, 100, 3, 3, 0, 56252,56256,56282,
6533, 4326, 85.19104, 45.86597, 100, 3, 3, 0, 56316,56550,56560,
6534, 4579, 101.36996, -5.88411, 100, 3, 3, 0, 56583,56588,56623,
6535, 4581, 103.07546, -9.22125, 100, 4, 3, 0, 56587,56593,56616,56637,
6536, 4551, 48.76488, 62.37581, 100, 3, 3, 0, 56260,56264,56586,
6537, 4553, 60.85175, 57.89894, 100, 3, 3, 0, 56259,56263,56588,
6538, 4554, 52.31325, 51.58181, 100, 3, 3, 0, 56257,56261,56288,
6539, 4557, 77.3755, 46.75028, 100, 5, 3, 0, 56291,56312,56543,56544,56559,
6540, 4558, 68.74658, 41.66381, 100, 3, 3, 0, 56258,56265,56290,
6541, 4559, 83.24513, 40.58414, 100, 3, 3, 0, 56257,56261,56313,
6542, 4560, 74.93896, 35.94075, 100, 3, 3, 0, 56256,56262,56288,
6543, 4561, 88.17492, 34.20578, 100, 3, 3, 0, 56262,56285,56313,
6544, 4562, 80.21058, 29.90419, 100, 3, 3, 0, 56284,56290,56585,
6545, 4563, 92.46838, 27.69047, 100, 3, 3, 0, 56257,56584,56591,
6546, 4566, 86.91254, 20.45406, 100, 3, 3, 0, 56256,56266,56312,
6547, 4322, 90.62533, 22.46972, 100, 3, 3, 0, 56641,56673,56677,
6548, 4565, 94.44533, 24.39794, 100, 3, 3, 0, 56347,56352,56623,
6549, 4567, 96.33763, 21.08892, 100, 3, 3, 0, 56260,56265,56583,
6550, 4574, 103.38871, 7.76511, 100, 3, 3, 0, 56316,56582,56643,
6551, 4575, 96.23808, 4.09994, 100, 3, 3, 0, 56267,56290,56345,
6552, 4576, 106.79229, 1.09625, 100, 3, 3, 0, 56673,56677,56700,
6553, 4577, 99.66958, -2.54958, 100, 3, 3, 0, 56584,56589,56641,
6554, 4578, 108.5055, -2.22944, 100, 3, 3, 0, 56645,56666,56671,
6555, 4324, 104.94579, -4.06464, 100, 3, 3, 0, 56346,56586,56595,
6556, 4569, 103.30912, 16.89108, 110, 3, 3, 0, 56255,56260,56282,
6557, 4569, 103.30912, 16.89108, 210, 3, 3, 0, 56256,56261,56283,
6558, 4474, 341.02104, 5.69431, 100, 3, 3, 0, 56606,56628,56637,
6559, 4475, 349.72929, 11.87436, 100, 3, 3, 0, 56578,56583,56606,
6560, 4548, 359.76654, 16.0405, 100, 3, 3, 0, 56584,56588,56613,
6561, 4476, 10.68208, 17.82214, 100, 3, 3, 0, 56587,56607,56616,
6562, 4477, 21.75421, 17.03639, 100, 5, 3, 0, 56585,56589,56614,56642,56644,
6563, 4478, 32.20604, 13.76592, 100, 3, 3, 0, 56582,56586,56608,
6564, 4479, 41.46725, 8.32239, 100, 3, 3, 0, 56608,56637,56642,
6565, 4480, 49.27237, 1.12842, 100, 4, 3, 0, 56611,56616,56641,56651,
6566, 4529, 120.85825, 79.02506, 100, 3, 3, 0, 56349,56640,56650,
6568, 4531, 117.52417, 53.14533, 100, 3, 3, 0, 56264,56345,56643,
6569, 4532, 120.44042, 40.31622, 100, 3, 3, 0, 56263,
6570, 4533, 124.28983, 27.72942, 100, 3, 3, 0, 56267,
6572, 4535, 134.77958, 3.83297, 100, 3, 3, 0, 56260,
6573, 4536, 141.86883, -7.05014, 100, 3, 3, 0, 56262,56325,56351,
6574, 4538, 160.62175, -11.51214, 100, 4, 3, 0, 56325,56342,56375,56376,
6575, 4504, 162.11471, 44.26614, 100, 3, 3, 0, 56265,
6576, 4508, 161.01171, 19.88528, 100, 4, 3, 0, 56264,
6577, 4160, 206.29667, 27.62556, 531, 3, 3, 0, 56323,56346,56351,
6578, 4160, 206.29667, 27.62556, 631, 3, 3, 0, 56324,56347,56352,
6579, 4160, 206.29667, 27.62556, 741, 3, 3, 0, 56325,56349,56353,
6580, 4160, 206.29667, 27.62556, 841, 3, 3, 0, 56354,56375,56381,
6608, 4530, 116.18642, 66.1095, 100, 4, 3, 0, 56285,56323,56347,56379,
6609, 4504, 162.11471, 44.26614, 100, 3, 3, 0, 56315,56324,
6610, 4532, 120.44042, 40.31622, 100, 3, 3, 0, 56376,56381,
6611, 4533, 124.28983, 27.72942, 100, 3, 3, 0, 56312,56316,
6612, 4534, 129.0175, 15.51056, 100, 3, 3, 0, 56284,56290,56315,
6613, 4508, 161.01171, 19.88528, 100, 4, 3, 0, 56288,56313,56314,
6614, 4535, 134.77958, 3.83297, 100, 3, 3, 0, 56283,56290,
6761, 4564, 84.8068, 23.6457, 100, 4, 3, 0, 56291,56559,56582,56586,
6762, 4568, 88.9168, 17.2295, 100, 4, 3, 0, 56285,56314,56565,56566,
6763, 4571, 92.6876, 10.7025, 100, 7, 3, 0, 56284,56291,56313,56318,56350,56351,56585,
6764, 4570, 99.9376, 14.4376, 100, 3, 3, 0, 56288,56314,56349,
6765, 4323, 98.0605, 9.2735, 100, 3, 3, 0, 56284,56312,56347,
6766, 4481, 206.0917, 18.3742, 100, 3, 3, 0, 56698,56699,56703,
6767, 4500, 204.3888, 55.9553, 100, 3, 3, 0, 56410,56432,56438,
6768, 4501, 186.4126, 56.773, 100, 5, 3, 0, 56407,56435,56440,56671,56672,
6769, 4505, 158.829, 34.6304, 100, 3, 3, 0, 56404,56408,56432,
6770, 4506, 158.758, 29.6355, 100, 3, 3, 0, 56378,56402,56407,
6771, 4489, 178.6975, 19.6108, 100, 3, 3, 0, 56354,56377,56403,
6772, 4511, 172.8983, 3.9615, 100, 3, 3, 0, 56345,56353,56402,
6773, 4490, 184.51, 14.3068, 100, 3, 3, 0, 56349,56402,56406,
6774, 4491, 192.0834, 12.1459, 100, 4, 3, 0, 56379,56406,56410,56680,
6775, 4514, 196.3905, -2.6777, 100, 4, 3, 0, 56409,56700,56705,56709,
6776, 4515, 201.3021, -1.7479, 100, 4, 3, 0, 56354,56375,56384,56408,
6777, 4492, 199.8195, 13.6112, 100, 3, 3, 0, 56323,56346,56351,
6778, 4103, 123.7613, 31.9049, 321, 3, 3, 0, 56323,56349,56353,
6779, 4103, 123.7613, 31.9049, 421, 3, 3, 0, 56324,56352,56372,
6841, 4520, 240.6338, -11.0124, 100, 4, 3, 0, 56358,56440,56468,56711,
6842, 4493, 221.0375, 12.7976, 100, 4, 3, 0, 56469,56700,56704,56708,
6843, 4521, 248.3458, -0.5336, 100, 6, 3, 0, 56437,56729,56734,56765,56772,56776,
6844, 4494, 223.5275, 17.176, 100, 3, 3, 0, 56432,56470,56703,
6845, 4522, 254.5852, 10.8693, 100, 4, 3, 0, 56710,56720,56738,56745,
6846, 4495, 226.6064, 26.7212, 100, 5, 3, 0, 56408,56431,56706,56724,56733,
6847, 4523, 259.6904, 22.9007, 100, 3, 3, 0, 56408,56433,56722,
6848, 4496, 227.04, 31.7021, 100, 3, 3, 0, 56411,56433,56707,
6849, 4451, 230.0125, 36.1308, 100, 3, 3, 0, 56380,56405,56412,
6850, 4524, 263.875, 35.3607, 100, 3, 3, 0, 56406,56413,56432,
6851, 4483, 208.8176, 33.0428, 100, 3, 3, 0, 56380,56405,56412,
6852, 4497, 225.0679, 41.5382, 100, 4, 3, 0, 56378,56405,56409,56411,
6853, 4525, 267.184, 48.1081, 100, 3, 3, 0, 56404,56410,56709,
6854, 4498, 222.2829, 46.1125, 100, 3, 3, 0, 56378,56404,56409,
6855, 4526, 269.2993, 61.0328, 100, 3, 3, 0, 56435,56470,56723,
6856, 4484, 203.34, 39.3296, 100, 3, 3, 0, 56345,56377,56403,
6857, 4499, 212.0169, 53.5832, 100, 3, 3, 0, 56376,56383,56402,
6858, 4527, 268.2938, 74.0087, 100, 4, 3, 0, 56378,56384,56433,56469,
6859, 4528, 234.0497, 86.1432, 100, 3, 3, 0, 56351,56406,56410,
6860, 4516, 210.4143, 2.2824, 100, 3, 3, 0, 56349,56353,56376,
6861, 4517, 214.4291, 5.2669, 100, 3, 3, 0, 56324,56347,56352,
6862, 4105, 250.5167, 36.5072, 321, 3, 3, 0, 56353,56376,56383,
6863, 4105, 250.5167, 36.5072, 421, 3, 3, 0, 56377,56384,56403,
6864, 4200, 247.3812, -13.0565, 531, 2, 3, 0, 56411,56850,
6865, 4200, 247.3812, -13.0565, 631, 3, 3, 0, 56823,56843,56849,
6866, 4200, 247.3812, -13.0565, 741, 4, 3, 0, 56796,56815,56819,56836,
6867, 4200, 247.3812, -13.0565, 841, 4, 3, 0, 56794,56814,56818,56835,
6883, 4334, 262.5801, -26.7981, 100, 2, 1, 0, 56461,56470,
6884, 4359, 258.9001, -24.5613, 200, 1, 1, 0, 56404,
6885, 4459, 255.3516, -22.2382, 100, 1, 1, 0, 56380,
6886, 4361, 253.6222, -21.048, 200, 2, 1, 0, 56369,56375,
6887, 4372, 251.9206, -19.8407, 200, 3, 1, 0, 56381,56431,56466,
6888, 4393, 273.2625, -28.9193, 100, 3, 1, 0, 56390,56405,56406,
6889, 4392, 263.2635, -23.6359, 100, 1, 1, 0, 56412,
6890, 4347, 272.2659, -25.9406, 100, 1, 1, 0, 56809,
6891, 4346, 266.5595, -22.9365, 100, 2, 1, 0, 56811,56815,
6892, 4345, 263.8912, -19.2166, 100, 2, 1, 0, 56381,56403,
